"holder_id","household_id","parcel_id","field_id","plot_twi","plot_srtm","plot_srtmslp","dist_household"
"01020208880150915601","010202088801509156",1,3,12,2120,7,"0"
"01020208880150915601","010202088801509156",1,4,12,2110,12,"0.1"
"01020208880150915601","010202088801509156",2,1,12,2040,2,"1.8"
"01020208880150915601","010202088801509156",3,1,12,2040,2,"1.8"
"01020208880150915601","010202088801509156",3,2,12,2040,2,"1.8"
"01020308880091001101","010203088800910011",1,1,13,2000,3,"65.8"
"01020308880091001101","010203088800910011",1,2,12,1990,6,"5.6"
"01020308880091001101","010203088800910011",1,3,12,1990,6,"5.6"
"01020308880091002501","010203088800910025",1,1,13,2000,2,"66.7"
"01020308880091002501","010203088800910025",1,2,13,2000,2,"6.1"
"01020308880091002501","010203088800910025",1,3,12,2000,3,"6.2"
"01020308880091002501","010203088800910025",1,4,12,2000,3,"6.2"
"01020308880091002501","010203088800910025",1,5,12,2000,3,"6.2"
"01020308880091002501","010203088800910025",2,1,12,2000,3,"6.2"
"01020308880091002501","010203088800910025",2,2,12,2000,3,"6.2"
"01020308880091002501","010203088800910025",2,3,12,2000,3,"6.2"
"01020308880091003901","010203088800910039",1,1,13,1970,4,"0.8"
"01020308880091003901","010203088800910039",1,2,13,1970,5,"0.8"
"01020308880091003901","010203088800910039",1,3,13,1970,4,"0.8"
"01020308880091003901","010203088800910039",1,4,13,1970,4,"0.8"
"01020308880091003901","010203088800910039",1,5,13,1960,4,"0.9"
"01020308880091003901","010203088800910039",1,6,13,1960,2,"0.9"
"01020308880091003901","010203088800910039",1,7,14,1960,3,"1"
"01020308880091003901","010203088800910039",2,1,13,1970,4,"0.8"
"01020308880091005301","010203088800910053",1,1,12,1990,6,"5.1"
"01020308880091005301","010203088800910053",1,2,12,1990,6,"5.1"
"01020308880091005301","010203088800910053",1,3,12,1990,6,"5.1"
"01020308880091005301","010203088800910053",1,4,12,1990,6,"5.1"
"01020308880091005301","010203088800910053",2,1,12,1990,6,"5.1"
"01020308880091005301","010203088800910053",3,1,12,1990,6,"5.1"
"01020308880091006701","010203088800910067",1,1,17,1930,8,"4.1"
"01020308880091006701","010203088800910067",1,2,17,1930,8,"4.1"
"01020308880091006701","010203088800910067",1,3,17,1930,8,"4.1"
"01020308880091006701","010203088800910067",1,4,17,1930,8,"4.1"
"01020308880091006701","010203088800910067",1,5,17,1930,8,"4.1"
"01020308880091006701","010203088800910067",1,6,17,1930,8,"4.1"
"01020308880091006701","010203088800910067",1,7,17,1930,8,"4.1"
"01020308880091006701","010203088800910067",1,8,17,1930,8,"4.1"
"01020308880091006701","010203088800910067",1,9,17,1930,8,"4.1"
"01020308880091008101","010203088800910081",1,1,13,1940,4,"3.3"
"01020308880091008101","010203088800910081",1,2,13,1940,4,"3.3"
"01020308880091008101","010203088800910081",1,3,13,1940,4,"3.3"
"01020308880091008101","010203088800910081",1,4,13,1940,4,"3.3"
"01020308880091008101","010203088800910081",1,5,13,1940,3,"3.4"
"01020308880091008101","010203088800910081",1,6,13,1940,3,"3.4"
"01020308880091008101","010203088800910081",2,1,13,1980,2,"1.2"
"01020308880091008101","010203088800910081",2,2,13,1970,2,"1.2"
"01020308880091008101","010203088800910081",2,3,13,1970,2,"1.1"
"01020308880091008101","010203088800910081",3,1,13,1980,2,"1.3"
"01020308880091008101","010203088800910081",3,2,13,1980,2,"1.2"
"01020308880091008101","010203088800910081",4,1,13,1980,2,"1.2"
"01020308880091009501","010203088800910095",1,1,12,1950,6,"0"
"01020308880091009501","010203088800910095",1,2,12,1950,6,"0"
"01020308880091009501","010203088800910095",1,3,12,1950,7,"0"
"01020308880091009501","010203088800910095",1,4,12,1950,7,"0"
"01020308880091009501","010203088800910095",1,5,12,1950,7,"0.1"
"01020308880091009501","010203088800910095",1,6,11,1950,7,"0.1"
"01020308880091009501","010203088800910095",1,7,11,1950,7,"0.1"
"01020308880091009501","010203088800910095",2,1,13,1990,5,"1.4"
"01020308880091009501","010203088800910095",2,2,13,1990,5,"1.4"
"01020308880091009501","010203088800910095",3,1,12,1970,3,"0.8"
"01020308880091009501","010203088800910095",4,1,13,1980,5,"1.2"
"01020308880091010901","010203088800910109",1,1,17,1970,3,"0"
"01020308880091010901","010203088800910109",1,2,17,1970,3,"0"
"01020308880091010901","010203088800910109",1,3,17,1970,3,"0"
"01020308880091010901","010203088800910109",1,4,13,1970,3,"0"
"01020308880091010901","010203088800910109",2,1,13,1970,2,"0.5"
"01020308880091010901","010203088800910109",2,2,13,1970,2,"0.5"
"01020308880091010901","010203088800910109",2,3,13,1970,2,"0.5"
"01020308880091012301","010203088800910123",1,1,13,2000,3,"66.8"
"01020308880091012301","010203088800910123",2,1,12,2000,3,"6.2"
"01020308880091012301","010203088800910123",2,2,12,2000,3,"6.2"
"01020308880091012301","010203088800910123",2,3,12,2000,3,"6.2"
"01020308880091013701","010203088800910137",1,2,13,2000,3,"65.8"
"01020308880091013701","010203088800910137",1,3,13,2000,3,"65.8"
"01020308880091013701","010203088800910137",1,4,14,1960,3,"0"
"01020308880091013701","010203088800910137",1,5,13,1960,4,"0"
"01020408880071300901","010204088800713009",1,1,10,2140,39,"0"
"01020408880071300901","010204088800713009",2,1,12,2080,13,"0.2"
"01020408880071300901","010204088800713009",2,2,12,2080,14,"0.2"
"01020408880071300901","010204088800713009",2,3,12,2080,13,"0.2"
"01020408880071300901","010204088800713009",2,4,12,2080,12,"0.2"
"01020408880071300901","010204088800713009",3,1,20,2120,7,"1.5"
"01020408880071300901","010204088800713009",3,2,19,2120,5,"1.5"
"01020408880071301901","010204088800713019",1,1,13,2160,39,"0"
"01020408880071301901","010204088800713019",1,2,13,2170,40,"0"
"01020408880071301901","010204088800713019",1,3,13,2160,39,"0"
"01020408880071301901","010204088800713019",1,4,13,2150,31,"0.1"
"01020408880071301901","010204088800713019",1,5,13,2130,24,"0.1"
"01020408880071301901","010204088800713019",1,6,11,2140,24,"0.1"
"01020408880071301901","010204088800713019",1,7,13,2140,31,"0"
"01020408880071301901","010204088800713019",1,8,13,2150,32,"0"
"01020408880071301901","010204088800713019",1,9,13,2150,33,"0"
"01020408880071301901","010204088800713019",1,10,13,2150,34,"0"
"01020408880071301901","010204088800713019",1,11,13,2140,30,"0.1"
"01020408880071301901","010204088800713019",1,12,13,2140,25,"0.1"
"01020408880071302901","010204088800713029",1,1,12,2210,47,"0"
"01020408880071302901","010204088800713029",1,2,10,2200,40,"0"
"01020408880071302901","010204088800713029",1,3,12,2210,40,"0.1"
"01020408880071302901","010204088800713029",1,4,12,2210,33,"0.1"
"01020408880071302901","010204088800713029",1,5,12,2220,50,"0"
"01020408880071302901","010204088800713029",1,6,12,2200,43,"0"
"01020408880071302901","010204088800713029",1,7,12,2190,39,"0"
"01020408880071302901","010204088800713029",2,1,16,2110,7,"0.5"
"01020408880071302901","010204088800713029",2,2,19,2110,5,"0.5"
"01020408880071302901","010204088800713029",2,3,16,2110,7,"0.5"
"01020408880071302901","010204088800713029",3,1,19,2110,8,"0.6"
"01020408880071302901","010204088800713029",4,1,13,2150,9,"0.5"
"01020408880071303901","010204088800713039",1,1,11,2210,23,"0"
"01020408880071303901","010204088800713039",1,2,11,2200,17,"0"
"01020408880071303901","010204088800713039",1,3,11,2200,14,"0"
"01020408880071303901","010204088800713039",1,4,11,2200,14,"0"
"01020408880071303901","010204088800713039",1,5,11,2200,11,"0.1"
"01020408880071303901","010204088800713039",1,6,11,2200,14,"0"
"01020408880071303901","010204088800713039",2,1,14,2190,5,"0.2"
"01020408880071303901","010204088800713039",3,1,13,2190,2,"0.4"
"01020408880071303901","010204088800713039",4,1,11,2190,6,"0.3"
"01020408880071303901","010204088800713039",4,2,12,2190,6,"0.2"
"01020408880071303901","010204088800713039",5,1,13,2190,5,"0.3"
"01020408880071303901","010204088800713039",5,2,13,2190,4,"0.3"
"01020408880071303901","010204088800713039",6,1,12,2190,25,"0.5"
"01020408880071303901","010204088800713039",7,1,13,2170,20,"0.2"
"01020408880071303901","010204088800713039",8,1,13,2190,8,"0.3"
"01020408880071304901","010204088800713049",1,1,13,2160,18,"0"
"01020408880071304901","010204088800713049",1,2,13,2160,16,"0"
"01020408880071304901","010204088800713049",1,3,13,2160,16,"0"
"01020408880071304901","010204088800713049",1,4,13,2160,16,"0"
"01020408880071304901","010204088800713049",1,5,13,2160,15,"0"
"01020408880071304901","010204088800713049",1,6,13,2150,15,"0.1"
"01020408880071304901","010204088800713049",1,7,13,2160,20,"0"
"01020408880071304901","010204088800713049",1,8,11,2160,16,"0"
"01020408880071304901","010204088800713049",1,9,13,2150,15,"0.1"
"01020408880071304901","010204088800713049",2,1,13,2130,14,"0.2"
"01020408880071304901","010204088800713049",3,1,13,2150,16,"0.1"
"01020408880071304901","010204088800713049",4,1,13,2150,15,"0.1"
"01020408880071305901","010204088800713059",1,1,13,2140,15,"0"
"01020408880071305901","010204088800713059",1,2,13,2140,15,"0"
"01020408880071305901","010204088800713059",1,3,13,2150,14,"0"
"01020408880071305901","010204088800713059",1,4,13,2140,15,"0.1"
"01020408880071305901","010204088800713059",1,5,13,2150,15,"0.1"
"01020408880071305901","010204088800713059",1,6,13,2140,15,"0"
"01020408880071305901","010204088800713059",1,7,13,2140,15,"0"
"01020408880071305901","010204088800713059",1,8,13,2140,15,"0"
"01020408880071305901","010204088800713059",1,9,11,2140,15,"0"
"01020408880071305901","010204088800713059",2,1,15,2120,8,"0.2"
"01020408880071305901","010204088800713059",3,1,13,2110,6,"0.2"
"01020408880071305901","010204088800713059",4,1,19,2110,7,"0.3"
"01020408880071306901","010204088800713069",1,1,11,2140,23,"0"
"01020408880071306901","010204088800713069",1,2,11,2140,23,"0"
"01020408880071306901","010204088800713069",1,3,11,2140,23,"0"
"01020408880071306901","010204088800713069",1,4,11,2140,23,"0"
"01020408880071306901","010204088800713069",1,5,12,2140,24,"0"
"01020408880071306901","010204088800713069",2,1,12,2130,24,"0"
"01020408880071306901","010204088800713069",2,2,12,2140,24,"0"
"01020408880071306901","010204088800713069",3,1,11,2150,23,"0"
"01020408880071306901","010204088800713069",4,1,11,2070,6,"0.5"
"01020408880071306901","010204088800713069",4,2,11,2070,8,"0.4"
"01020408880071306901","010204088800713069",5,1,18,2070,5,"0.5"
"01020408880071307901","010204088800713079",1,1,11,2140,24,"0"
"01020408880071307901","010204088800713079",1,2,11,2140,24,"0"
"01020408880071307901","010204088800713079",2,1,11,2110,20,"0.1"
"01020408880071307901","010204088800713079",2,2,11,2110,20,"0.1"
"01020408880071307901","010204088800713079",2,3,11,2120,23,"0.1"
"01020408880071307901","010204088800713079",2,4,11,2120,24,"0.1"
"01020408880071308901","010204088800713089",1,1,14,2060,10,"0"
"01020408880071309901","010204088800713099",1,1,10,2060,13,"0"
"01020408880071309901","010204088800713099",1,2,10,2070,13,"0"
"01020408880071309901","010204088800713099",1,3,10,2070,12,"0"
"01020408880071309901","010204088800713099",1,4,10,2060,10,"0.1"
"01020408880071309901","010204088800713099",1,5,10,2060,12,"0"
"01020408880071309901","010204088800713099",1,6,13,2060,9,"0.1"
"01020408880071309901","010204088800713099",1,7,10,2060,8,"0.1"
"01020408880071309901","010204088800713099",1,8,11,2060,8,"0.1"
"01020408880071309901","010204088800713099",1,9,14,2070,13,"0.1"
"01020408880071309901","010204088800713099",1,10,11,2060,9,"0.1"
"01020408880071309901","010204088800713099",2,1,11,2060,10,"0.1"
"01020408880071309901","010204088800713099",3,1,16,2060,4,"0.2"
"01020508880110601001","010205088801106010",1,1,12,2050,3,"0"
"01020508880110601001","010205088801106010",1,2,13,2050,6,"0.1"
"01020508880110601001","010205088801106010",1,3,13,2050,6,"0.1"
"01020508880110601001","010205088801106010",1,4,12,2050,4,"0.1"
"01020508880110601001","010205088801106010",1,5,12,2050,4,"0.1"
"01020508880110601001","010205088801106010",1,6,12,2050,3,"0"
"01020508880110601001","010205088801106010",2,1,15,2060,0,"1.7"
"01020508880110602401","010205088801106024",1,1,12,2050,2,"0"
"01020508880110602401","010205088801106024",1,2,12,2050,1,"0"
"01020508880110602401","010205088801106024",1,3,12,2050,2,"0"
"01020508880110602401","010205088801106024",1,4,12,2050,1,"0"
"01020508880110602401","010205088801106024",1,5,12,2050,1,"0"
"01020508880110602401","010205088801106024",2,1,13,2050,2,"1.1"
"01020508880110603901","010205088801106039",1,1,11,2040,14,"0"
"01020508880110603901","010205088801106039",1,2,11,2030,13,"0.1"
"01020508880110603901","010205088801106039",1,3,11,2030,14,"0"
"01020508880110603901","010205088801106039",1,4,17,2030,13,"0.1"
"01020508880110603901","010205088801106039",1,5,11,2040,14,"0"
"01020508880110603901","010205088801106039",1,6,17,2030,11,"0.1"
"01020508880110603901","010205088801106039",1,7,11,2030,13,"0.1"
"01020508880110603901","010205088801106039",1,8,11,2030,13,"0.1"
"01020508880110603901","010205088801106039",1,9,17,2040,13,"0"
"01020508880110603901","010205088801106039",1,10,17,2030,12,"0.1"
"01020508880110603901","010205088801106039",1,11,11,2040,14,"0"
"01020508880110603901","010205088801106039",1,12,17,2030,13,"0.1"
"01020508880110605401","010205088801106054",1,1,11,2040,17,"0"
"01020508880110605401","010205088801106054",1,2,11,2040,17,"0"
"01020508880110605401","010205088801106054",1,3,11,2030,17,"0.1"
"01020508880110605401","010205088801106054",1,4,11,2030,17,"0.1"
"01020508880110605401","010205088801106054",1,5,11,2020,15,"0.2"
"01020508880110605401","010205088801106054",2,1,13,2010,4,"0.3"
"01020508880110605401","010205088801106054",2,2,18,2010,5,"0.3"
"01020508880110605401","010205088801106054",2,3,18,2010,6,"0.3"
"01020508880110605401","010205088801106054",3,1,12,2010,7,"0.3"
"01020508880110605401","010205088801106054",4,1,14,2060,2,"1.7"
"01020508880110606801","010205088801106068",1,1,11,2050,10,"0"
"01020508880110606801","010205088801106068",1,2,11,2050,10,"0"
"01020508880110606801","010205088801106068",2,1,12,2060,3,"2.6"
"01020508880110606801","010205088801106068",2,2,12,2060,3,"2.6"
"01020508880110606801","010205088801106068",2,3,14,2060,3,"2.6"
"01020508880110606801","010205088801106068",2,4,12,2060,3,"2.6"
"01020508880110606801","010205088801106068",3,1,13,2050,2,"2.5"
"01020508880110608201","010205088801106082",1,1,17,2020,15,"0"
"01020508880110608201","010205088801106082",1,2,17,2020,15,"0"
"01020508880110608201","010205088801106082",1,3,17,2020,16,"0"
"01020508880110608201","010205088801106082",1,4,17,2010,12,"0"
"01020508880110608201","010205088801106082",1,5,17,2010,9,"0.1"
"01020508880110608201","010205088801106082",1,6,17,2010,7,"0.1"
"01020508880110608201","010205088801106082",1,7,17,2010,10,"0"
"01020508880110608201","010205088801106082",1,8,17,2010,10,"0"
"01020508880110608201","010205088801106082",1,9,17,2020,16,"0"
"01020508880110608201","010205088801106082",1,10,12,2010,8,"0.1"
"01020508880110608201","010205088801106082",1,11,17,2010,10,"0"
"01020508880110608201","010205088801106082",1,12,17,2010,14,"0"
"01020508880110610001","010205088801106100",2,1,16,2060,3,"2.1"
"01020508880110610001","010205088801106100",2,2,20,2060,3,"2.1"
"01020508880110610001","010205088801106100",2,3,20,2060,3,"2.1"
"01020508880110610001","010205088801106100",3,1,15,2060,1,"1.5"
"01020508880110610001","010205088801106100",4,1,13,2060,1,"1.2"
"01020508880110610001","010205088801106100",5,1,14,2050,2,"1.1"
"01020508880110610001","010205088801106100",6,1,14,2050,1,"0.5"
"01020508880110610001","010205088801106100",7,1,19,2050,3,"0.8"
"01020508880110612701","010205088801106127",2,1,13,2050,1,"0.9"
"01020508880110612701","010205088801106127",2,2,13,2050,2,"0.9"
"01020508880110612701","010205088801106127",2,3,13,2050,1,"0.9"
"01020508880110612701","010205088801106127",2,4,13,2050,1,"0.8"
"01020508880110612701","010205088801106127",2,5,13,2050,1,"0.8"
"01020508880110612701","010205088801106127",3,1,14,2050,1,"0.8"
"01020508880110612701","010205088801106127",3,2,14,2050,1,"0.9"
"01020508880110612701","010205088801106127",4,1,13,2050,2,"0.5"
"01020508880110612701","010205088801106127",4,2,13,2050,2,"0.5"
"01020508880110612701","010205088801106127",4,3,13,2050,2,"0.5"
"01020508880110612701","010205088801106127",5,1,15,2060,0,"1.5"
"01020508880110614801","010205088801106148",2,1,16,2050,2,"1.6"
"01020508880110614801","010205088801106148",3,1,16,2050,2,"1.6"
"01020508880110616701","010205088801106167",2,1,13,2060,2,"0.4"
"01020508880110616701","010205088801106167",2,2,13,2060,2,"0.4"
"01020508880110616701","010205088801106167",2,3,13,2060,2,"0.4"
"01020508880110616701","010205088801106167",2,4,13,2060,2,"0.4"
"01020608880150801201","010206088801508012",1,1,11,1980,8,"0.4"
"01020608880150801201","010206088801508012",1,2,11,1980,8,"0.4"
"01020608880150801201","010206088801508012",1,3,11,1980,8,"0.4"
"01020608880150801201","010206088801508012",1,4,11,1980,8,"0.4"
"01020608880150801201","010206088801508012",1,5,11,1980,7,"0.4"
"01020608880150801201","010206088801508012",1,6,11,1970,7,"0.4"
"01020608880150801201","010206088801508012",1,7,11,1980,8,"0.4"
"01020608880150801201","010206088801508012",2,1,11,1980,8,"0.4"
"01020608880150801201","010206088801508012",3,1,11,1970,7,"0.4"
"01020608880150802401","010206088801508024",1,1,13,2010,17,"1.8"
"01020608880150802401","010206088801508024",1,2,11,1980,8,"0.4"
"01020608880150802401","010206088801508024",1,3,11,1980,8,"0.4"
"01020608880150802401","010206088801508024",1,4,11,1970,7,"0.4"
"01020608880150802401","010206088801508024",2,1,11,1980,8,"0.4"
"01020608880150802401","010206088801508024",3,1,11,1980,8,"0.4"
"01020608880150802401","010206088801508024",3,2,11,1980,8,"0.4"
