household_id,parcel_id,ea_id,saq14,pw_w4,ParcelName1,saq01,saq02,saq03,saq04,saq05,saq06,saq07,saq08,s10bq03,s10bq04,s10bq05,s10bq05_os,s10bq06,s10bq06_os,s10bq07,s10bq08a,s10bq08b,s10bq08b_os
010104088800405028,2,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,28,2. NO,,3. Rent,,,,,,,
010104088800405028,3,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,28,2. NO,,3. Rent,,,,,,,
010104088800405028,4,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,28,2. NO,,3. Rent,,,,,,,
010104088800405030,1,010104088800405,1. RURAL,5014.698331595412,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,30,2. NO,,3. Rent,,,,,,,
010104088800405043,1,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,43,2. NO,,3. Rent,,,,,,,
010104088800405056,1,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,56,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,1. YES,,,
010104088800405069,1,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,69,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,1. YES,,,
010104088800405080,1,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,80,2. NO,,3. Rent,,,,,,,
010104088800405091,1,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,91,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,,,
010104088800405098,1,010104088800405,1. RURAL,5014.698331595412,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,98,1. YES,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,,,
010104088800405106,1,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,106,2. NO,,3. Rent,,,,,,,
010104088800405133,1,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,133,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,1. YES,,,
010104088800405133,2,010104088800405,1. RURAL,1548.398081334724,**CONFIDENTIAL**,1. TIGRAY,01,04,8,88,004,05,133,2. NO,,1. Granted by Local Leaders,,,,,,,
010105088800712018,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,18,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,,,
010105088800712045,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,45,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,,,
010105088800712045,2,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,45,2. NO,,3. Rent,,,,,,,
010105088800712045,3,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,45,,2. NO,3. Rent,,2. AGRICULTURAL,,2. NO,2,3. Timad,
010105088800712049,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,49,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,,,
010105088800712049,2,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,49,2. NO,,3. Rent,,,,,,,
010105088800712050,1,010105088800712,1. RURAL,14542.05139751553,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,50,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,,,
010105088800712054,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,54,2. NO,,3. Rent,,,,,,,
010105088800712054,2,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,54,,2. NO,7. Purchased,,1. RESIDENTIAL,,2. NO,67.2,2. Square Meters,
010105088800712061,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,61,1. YES,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,,,
010105088800712061,2,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,61,1. YES,2. NO,2. Gift/Inherited,,2. AGRICULTURAL,,2. NO,,,
010105088800712061,3,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,61,2. NO,,2. Gift/Inherited,,,,,,,
010105088800712072,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,72,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,,,
010105088800712074,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,74,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010105088800712074,2,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,74,,1. YES,4. Borrowed for Free,,2. AGRICULTURAL,,1. YES,300,2. Square Meters,
010105088800712079,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,79,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,,,
010105088800712096,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,96,1. YES,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,,,
010105088800712096,2,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,96,2. NO,,2. Gift/Inherited,,,,,,,
010105088800712112,1,010105088800712,1. RURAL,707.451149068323,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,112,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010105088800712121,1,010105088800712,1. RURAL,14542.05139751553,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,121,2. NO,,3. Rent,,,,,,,
010105088800712121,2,010105088800712,1. RURAL,14542.05139751553,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,007,12,121,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,18,2. Square Meters,
010105088802215009,1,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,9,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,1. YES,,,
010105088802215009,2,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,9,2. NO,,3. Rent,,,,,,,
010105088802215009,3,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,9,2. NO,,3. Rent,,,,,,,
010105088802215009,4,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,9,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010105088802215009,5,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,9,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010105088802215009,6,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,9,2. NO,,3. Rent,,,,,,,
010105088802215009,7,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,9,2. NO,,3. Rent,,,,,,,
010105088802215025,1,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,25,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,1. YES,,,
010105088802215025,2,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,25,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010105088802215025,3,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,25,1. YES,2. NO,2. Gift/Inherited,,2. AGRICULTURAL,,1. YES,,,
010105088802215025,4,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,25,1. YES,2. NO,2. Gift/Inherited,,2. AGRICULTURAL,,1. YES,,,
010105088802215025,5,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,25,2. NO,,2. Gift/Inherited,,,,,,,
010105088802215055,1,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,55,1. YES,1. YES,7. Purchased,,2. AGRICULTURAL,,1. YES,,,
010105088802215070,1,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,70,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,1. YES,,,
010105088802215086,1,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,86,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,1. YES,,,
010105088802215091,1,010105088802215,1. RURAL,4079.433406593407,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,91,2. NO,,3. Rent,,,,,,,
010105088802215104,1,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,104,1. YES,2. NO,7. Purchased,,2. AGRICULTURAL,,1. YES,,,
010105088802215104,2,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,104,1. YES,2. NO,1. Granted by Local Leaders,,2. AGRICULTURAL,,1. YES,,,
010105088802215104,3,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,104,1. YES,2. NO,2. Gift/Inherited,,2. AGRICULTURAL,,1. YES,,,
010105088802215104,4,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,104,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010105088802215104,5,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,104,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,1. YES,250,2. Square Meters,
010105088802215120,1,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,120,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,1. YES,,,
010105088802215120,2,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,120,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010105088802215120,3,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,120,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010105088802215146,1,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,146,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,1. YES,,,
010105088802215162,1,010105088802215,1. RURAL,4079.433406593407,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,162,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,,,
010105088802215167,1,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,167,1. YES,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,,,
010105088802215167,2,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,167,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010105088802215167,3,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,167,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010105088802215167,4,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,167,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010105088802215167,5,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,167,,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,1,1. Hectare,
010105088802215167,6,010105088802215,1. RURAL,3111.083052503052,**CONFIDENTIAL**,1. TIGRAY,01,05,8,88,022,15,167,,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,1,1. Hectare,
010106088801204010,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,10,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010106088801204020,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,20,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010106088801204020,2,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,20,1. YES,2. NO,7. Purchased,,2. AGRICULTURAL,,1. YES,,,
010106088801204030,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,30,2. NO,,7. Purchased,,,,,,,
010106088801204030,2,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,30,2. NO,,2. Gift/Inherited,,,,,,,
010106088801204030,3,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,30,2. NO,,7. Purchased,,,,,,,
010106088801204040,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,40,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010106088801204050,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,50,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010106088801204050,2,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,50,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010106088801204060,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,60,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010106088801204070,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,70,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010106088801204070,2,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,70,1. YES,2. NO,3. Rent,,2. AGRICULTURAL,,1. YES,,,
010106088801204080,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,80,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010106088801204080,2,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,80,1. YES,2. NO,2. Gift/Inherited,,2. AGRICULTURAL,,1. YES,,,
010106088801204090,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,90,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010106088801204100,1,010106088801204,1. RURAL,3321.888954703833,**CONFIDENTIAL**,1. TIGRAY,01,06,8,88,012,04,100,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010107010100213002,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,2,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
010107010100213010,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,10,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
010107010100213010,2,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,10,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,125,2. Square Meters,
010107010100213018,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,18,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,250,2. Square Meters,
010107010100213026,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,26,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
010107010100213034,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,34,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
010107010100213042,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,42,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
010107010100213050,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,50,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
010107010100213058,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,58,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,250,2. Square Meters,
010107010100213066,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,66,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
010107010100213074,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,74,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,12,2. Square Meters,
010107010100213082,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,82,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,18,2. Square Meters,
010107010100213090,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,90,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
010107010100213098,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,98,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
010107010100213106,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,106,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
010107010100213114,1,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,114,,1. YES,4. Borrowed for Free,,1. RESIDENTIAL,,2. NO,260,2. Square Meters,
010107010100213114,2,010107010100213,2. URBAN,1490.528251663642,**CONFIDENTIAL**,1. TIGRAY,01,07,1,1,002,13,114,,1. YES,8. Other(specify),Don't Know,1. RESIDENTIAL,,2. NO,260,2. Square Meters,
010108010100218003,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,3,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,20,2. Square Meters,
010108010100218017,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,17,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,200,2. Square Meters,
010108010100218031,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,31,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,250,2. Square Meters,
010108010100218045,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,45,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
010108010100218059,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,59,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,36,2. Square Meters,
010108010100218073,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,73,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,125,2. Square Meters,
010108010100218087,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,87,,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,160,7. Tilm,
010108010100218101,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,101,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
010108010100218115,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,115,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,14,2. Square Meters,
010108010100218129,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,129,,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,25,2. Square Meters,
010108010100218143,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,143,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,25,2. Square Meters,
010108010100218157,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,157,,1. YES,7. Purchased,,1. RESIDENTIAL,,2. NO,375,2. Square Meters,
010108010100218171,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,171,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,36,2. Square Meters,
010108010100218185,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,185,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,2,2. Square Meters,
010108010100218199,1,010108010100218,2. URBAN,1330.009824561403,**CONFIDENTIAL**,1. TIGRAY,01,08,1,1,002,18,199,,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,16,2. Square Meters,
010201088801806007,1,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,7,1. YES,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,,,
010201088801806007,2,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,7,1. YES,1. YES,1. Granted by Local Leaders,,2. AGRICULTURAL,,1. YES,,,
010201088801806013,1,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,13,1. YES,1. YES,2. Gift/Inherited,,2. AGRICULTURAL,,1. YES,,,
010201088801806013,2,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,13,1. YES,1. YES,6. Shared Crop in,,2. AGRICULTURAL,,1. YES,,,
010201088801806019,1,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,19,1. YES,1. YES,2. Gift/Inherited,,1. RESIDENTIAL,,2. NO,,,
010201088801806019,2,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,19,1. YES,1. YES,6. Shared Crop in,,2. AGRICULTURAL,,1. YES,,,
010201088801806023,1,010201088801806,1. RURAL,3070.07102425876,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,23,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,,,
010201088801806028,1,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,28,2. NO,,3. Rent,,,,,,,
010201088801806028,2,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,28,1. YES,2. NO,2. Gift/Inherited,,2. AGRICULTURAL,,1. YES,,,
010201088801806028,3,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,28,1. YES,1. YES,2. Gift/Inherited,,3. PASTORAL,,1. YES,,,
010201088801806037,1,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,37,1. YES,1. YES,3. Rent,,2. AGRICULTURAL,,2. NO,,,
010201088801806046,1,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,46,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,,,
010201088801806046,2,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,46,2. NO,,6. Shared Crop in,,,,,,,
010201088801806057,1,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,57,1. YES,1. YES,3. Rent,,1. RESIDENTIAL,,2. NO,,,
010201088801806061,1,010201088801806,1. RURAL,3070.07102425876,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,61,1. YES,1. YES,4. Borrowed for Free,,1. RESIDENTIAL,,2. NO,,,
010201088801806065,1,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,65,1. YES,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,1. YES,,,
010201088801806065,2,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,65,1. YES,2. NO,1. Granted by Local Leaders,,2. AGRICULTURAL,,1. YES,,,
010201088801806075,1,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,75,1. YES,1. YES,1. Granted by Local Leaders,,1. RESIDENTIAL,,2. NO,,,
010201088801806075,2,010201088801806,1. RURAL,1751.077547169811,**CONFIDENTIAL**,1. TIGRAY,02,01,8,88,018,06,75,1. YES,1. YES,1. Granted by Local Leaders,,2. AGRICULTURAL,,1. YES,,,
